COLUMNS:
time[0],
action[0],
action[1],
action[2]
DATA:
0.0000000000000000, -2.8909306905138692, 3.1451912296577142, -1.5753102447960212
0.0300000000000000, -2.4333830348938266, 3.3199917033025388, -1.3078243407135788
0.0600000000000000, -2.0970821491078029, 3.5558352742470203, -1.1287190316364342
0.0900000000000000, -1.8668451823084142, 3.7102223483573358, -1.0058200828320798
0.1200000000000000, -1.7085988219760302, 3.8079448312624700, -0.9235441377051292
0.1500000000000000, -1.5998905194168320, 3.8660618350697895, -0.8695627914359292
0.1800000000000000, -1.5246759765014124, 3.8972064183077779, -0.8351056657198069
0.2100000000000000, -1.4717999854665456, 3.9103810443318077, -0.8139513064998068
0.2400000000000000, -1.4335186338429422, 3.9118105903683267, -0.8016914980688827
0.2700000000000000, -1.4043541830605302, 3.9056421055979458, -0.7951472535043249
0.3000000000000000, -1.3809373045452746, 3.8948508004310542, -0.7922908048595539
0.3300000000000001, -1.3610971767566877, 3.8814677926565682, -0.7917750377388463
0.3600000000000001, -1.3432855891346935, 3.8667122631450890, -0.7926162335938141
0.3900000000000001, -1.3265704659265967, 3.8513692593700828, -0.7941895610245947
0.4200000000000002, -1.3104075053164528, 3.8359147455921621, -0.7961030795205061
0.4500000000000002, -1.2944947506786859, 3.8206179906880267, -0.7981163622057054
0.4800000000000002, -1.2786978124526729, 3.8056229442978924, -0.8000971042370677
0.5100000000000002, -1.2629637822738267, 3.7910006090462955, -0.8019740271722781
0.5400000000000003, -1.2472724658681251, 3.7767516490748676, -0.8037084987640293
0.5700000000000003, -1.2315555112390084, 3.7627062547651415, -0.8051842280913736
0.6000000000000003, -1.2159900972828170, 3.7490087130718548, -0.8065318332148612
0.6300000000000003, -1.2006320909393227, 3.7356180879758285, -0.8077599498846744
0.6600000000000004, -1.1855037092562151, 3.7224860774136541, -0.8088694180521269
0.6900000000000004, -1.1706346385867696, 3.7095802093690464, -0.8098711601384868
0.7200000000000004, -1.1560300762184115, 3.6968523160357201, -0.8107571949950415
0.7500000000000004, -1.1417427243489757, 3.6843258523655780, -0.8115692147434043
0.7800000000000005, -1.1277737998382780, 3.6719615265781376, -0.8123035969151152
0.8100000000000005, -1.1141403226962932, 3.6597454058747516, -0.8129716152685400
0.8400000000000005, -1.1008457935633091, 3.6476660035343231, -0.8135774964665147
0.8700000000000006, -1.0878960837432132, 3.6357162390877611, -0.8141292632475567
0.9000000000000006, -1.0752919162278447, 3.6238898304272502, -0.8146318596643269
0.9300000000000006, -1.0630233946351728, 3.6121782106016798, -0.8150833298023790
0.9600000000000006, -1.0510901357782303, 3.6005795455472414, -0.8154883523911433
0.9900000000000007, -1.0394872049395933, 3.5890908691556667, -0.8158494307033308
